451, 723, 2
360, 495, 3
244, 244, 4
1256, 1262, 3
564, 818, 2
1308, 655, 2
1802, 204, 2
696, 128, 2
995, 472, 2
674, 860, 3
483, 1716, 4
244, 1769, 2
481, 481, 2
1, 384, 2
1522, 1457, 5
507, 1618, 3
761, 110, 6
189, 627, 2
1105, 1228, 2
462, 155, 2
244, 88, 2
209, 1794, 2
480, 991, 2
731, 1334, 2
1431, 1120, 2
67, 545, 2
1116, 973, 2
138, 67, 2
1686, 1440, 2
90, 495, 2
996, 99, 2
1642, 319, 2
1656, 897, 2
1769, 1541, 4
626, 495, 2
354, 1019, 2
480, 351, 4
1507, 133, 2
1236, 507, 6
963, 761, 5
1320, 1638, 2
1173, 1830, 2
1445, 1416, 3
812, 1433, 2
1785, 826, 3
1, 392, 2
410, 17, 2
1390, 657, 4
35, 1260, 3
244, 1760, 3
604, 440, 3
713, 1233, 2
305, 199, 2
340, 627, 2
454, 759, 2
659, 0, 2
78, 1818, 2
1585, 1542, 3
553, 419, 2
993, 359, 3
641, 934, 3
656, 938, 2
1136, 452, 2
1008, 1585, 3
314, 481, 2
1241, 819, 3
991, 354, 2
1178, 689, 2
1220, 0, 2
851, 975, 2
1687, 480, 2
1181, 952, 2
563, 150, 3
495, 1847, 2
681, 1755, 2
668, 1545, 3
1516, 1174, 4
609, 495, 13
209, 1059, 2
701, 1260, 2
299, 1408, 2
296, 1689, 2
1090, 1148, 4
1223, 772, 2
388, 1444, 2
363, 155, 2
1139, 912, 2
847, 0, 2
1058, 313, 2
602, 456, 2
561, 1288, 3
1591, 1260, 2
480, 1286, 3
627, 1659, 2
969, 793, 3
1664, 1302, 4
521, 480, 2
1638, 641, 2
1381, 1818, 2
319, 872, 2
1209, 1262, 2
1022, 687, 3
577, 456, 3
1072, 1241, 10
748, 1058, 3
183, 963, 2
1480, 1778, 2
1739, 873, 4
1423, 694, 2
712, 1478, 2
1477, 480, 3
262, 1618, 2
217, 1288, 2
456, 1544, 2
160, 401, 3
1672, 1360, 2
1785, 881, 9
1719, 214, 2
361, 1318, 3
175, 462, 3
1332, 920, 2
1506, 909, 2
187, 920, 3
683, 1188, 2
1735, 495, 14
1718, 1616, 3
553, 364, 3
328, 1154, 2
319, 175, 2
1750, 1755, 2
480, 1686, 3
1410, 357, 2
246, 1349, 2
575, 1662, 2
133, 1035, 2
590, 611, 2
1321, 1094, 3
79, 1563, 2
1548, 515, 6
1613, 1255, 4
351, 1830, 3
511, 160, 2
1761, 969, 5
780, 564, 2
320, 476, 2
1508, 362, 2
1688, 284, 3
1204, 1742, 3
827, 319, 2
878, 1511, 2
1048, 482, 2
1105, 414, 2
505, 1251, 2
1416, 150, 2
236, 507, 2
1609, 920, 9
1506, 676, 2
1139, 1830, 2
951, 1087, 2
1712, 495, 4
1236, 881, 4
1034, 53, 2
1189, 120, 2
1062, 1298, 6
371, 0, 9
1351, 495, 11
967, 1719, 2
1375, 389, 4
503, 462, 4
667, 319, 10
969, 1729, 2
354, 1416, 3
983, 149, 3
141, 1133, 2
1739, 403, 3
1080, 79, 3
144, 944, 2
589, 505, 2
319, 910, 4
1618, 949, 4
1622, 275, 2
1676, 28, 3
969, 21, 2
1482, 528, 2
864, 1228, 2
1769, 67, 2
319, 1016, 4
1241, 826, 2
1684, 64, 3
428, 685, 10
497, 260, 2
1499, 209, 2
454, 0, 2
826, 320, 5
1197, 472, 2
1228, 1489, 2
481, 1830, 3
1825, 1825, 2
1208, 920, 8
1073, 151, 2
1445, 881, 2
513, 410, 2
507, 775, 2
151, 1753, 2
1796, 1572, 2
1526, 480, 2
495, 985, 2
641, 1172, 2
282, 6, 2
244, 443, 2
1744, 495, 8
1830, 354, 3
1424, 1378, 2
129, 654, 2
1328, 1379, 2
685, 60, 14
772, 1589, 2
748, 1603, 3
790, 1816, 2
1308, 1105, 5
1547, 1662, 2
720, 1740, 2
1733, 614, 2
919, 1009, 2
1327, 392, 2
480, 1485, 2
444, 21, 2
727, 1185, 2
1566, 480, 2
1445, 401, 2
443, 1830, 2
1064, 1698, 2
748, 1543, 2
1818, 476, 2
160, 1526, 2
480, 914, 2
1574, 1745, 2
1734, 495, 2
1171, 362, 3
320, 560, 2
563, 1201, 2
826, 919, 2
1, 843, 2
1056, 1719, 2
260, 109, 2
978, 1591, 2
430, 1072, 2
196, 1404, 2
435, 3, 5
177, 788, 2
1059, 710, 2
541, 1489, 2
1509, 1581, 2
1, 1461, 2
841, 1860, 2
1012, 1012, 2
1, 1533, 2
266, 794, 3
1719, 1360, 2
863, 1128, 2
361, 317, 2
969, 1618, 4
401, 480, 2
648, 836, 2
300, 1731, 4
507, 834, 2
1, 463, 2
1376, 920, 2
415, 1429, 2
254, 1059, 2
1176, 761, 4
1844, 1816, 2
160, 189, 2
755, 1499, 2
679, 1276, 2
1273, 1757, 2
321, 1241, 3
561, 391, 4
224, 1526, 3
1678, 1059, 3
237, 1301, 2
1783, 132, 2
130, 1574, 2
748, 1684, 2
1293, 1732, 3
1604, 1178, 5
967, 1830, 2
791, 795, 2
1244, 525, 2
1228, 1228, 2
1198, 284, 2
1005, 1416, 2
376, 906, 2
584, 531, 2
1832, 1091, 2
807, 320, 2
1082, 432, 4
1320, 1302, 2
1245, 748, 142
212, 1526, 2
655, 916, 2
306, 495, 3
1361, 342, 2
80, 251, 2
432, 505, 3
455, 1247, 2
562, 1416, 3
38, 9, 3
1416, 851, 3
534, 1440, 2
1000, 1719, 3
1267, 1830, 2
259, 317, 2
55, 147, 3
480, 1804, 2
325, 669, 3
754, 1193, 2
1288, 1506, 2
1327, 1826, 2
204, 204, 2
1763, 1416, 3
319, 1359, 3
826, 1072, 2
319, 851, 3
1565, 394, 2
160, 1489, 3
622, 252, 2
723, 1105, 4
652, 1719, 2
319, 761, 5
784, 920, 8
1059, 1803, 2
495, 398, 2
1837, 548, 2
480, 1288, 3
1605, 752, 2
861, 670, 2
1540, 886, 4
223, 223, 2
832, 1062, 2
3, 898, 2
1766, 1012, 3
238, 581, 2
802, 650, 2
1228, 1181, 4
1295, 535, 2
1753, 1687, 2
533, 358, 3
1527, 729, 2
1618, 1757, 2
1490, 21, 2
569, 347, 2
1, 1031, 2
1059, 1128, 2
693, 456, 21
67, 1429, 2
920, 1415, 2
594, 213, 9
319, 1344, 6
495, 1414, 3
182, 1719, 2
296, 515, 2
160, 594, 2
1108, 1300, 4
67, 881, 18
42, 416, 3
445, 1638, 2
1282, 824, 2
976, 1609, 4
1762, 563, 2
850, 0, 2
139, 594, 2
1725, 533, 3
747, 683, 2
920, 878, 2
46, 784, 2
1666, 50, 6
1164, 1128, 3
1543, 1519, 7
931, 1003, 2
825, 1602, 2
920, 1062, 2
1638, 1544, 2
552, 432, 3
472, 1544, 3
1373, 1046, 3
885, 1223, 2
1609, 786, 2
1513, 824, 5
1205, 32, 2
1241, 244, 2
319, 824, 6
1142, 466, 2
1825, 104, 2
67, 725, 2
244, 1381, 4
1334, 1137, 2
1354, 1543, 3
1508, 263, 3
1068, 369, 2
90, 129, 2
1591, 585, 2
723, 1059, 2
693, 480, 66
1432, 1512, 2
1850, 1472, 4
1473, 643, 2
1692, 495, 3
195, 73, 2
950, 495, 7
969, 1236, 7
1591, 459, 3
1236, 1611, 3
1099, 1098, 2
1474, 1068, 2
1687, 354, 2
244, 623, 2
517, 0, 2
1389, 1218, 2
1359, 1065, 2
1288, 480, 2
303, 1139, 2
297, 330, 2
1416, 812, 7
1, 882, 2
738, 969, 3
748, 1486, 12
1410, 1002, 3
728, 1540, 2
1227, 116, 2
1591, 366, 2
1687, 1262, 2
135, 113, 2
1080, 790, 2
346, 1825, 2
319, 843, 3
1416, 543, 4
1255, 1285, 2
975, 374, 2
964, 407, 3
1062, 479, 2
872, 1093, 3
459, 1832, 27
698, 110, 2
1640, 764, 2
1719, 86, 2
1236, 1335, 3
1670, 1678, 3
1769, 1623, 2
308, 1559, 2
1736, 969, 3
945, 347, 6
826, 585, 3
1105, 1223, 2
1769, 1762, 2
64, 1388, 5
244, 944, 2
1731, 1327, 3
286, 967, 2
503, 1068, 3
627, 1591, 3
82, 685, 3
264, 1783, 2
480, 480, 7
1443, 1746, 2
1143, 1053, 2
1377, 1066, 3
1759, 354, 2
26, 666, 2
1108, 1031, 2
1153, 71, 3
17, 655, 2
1252, 1581, 3
91, 456, 3
295, 1768, 2
21, 919, 3
95, 91, 3
1516, 1175, 3
122, 320, 2
1769, 826, 4
1164, 920, 2
1785, 957, 2
1121, 588, 3
1203, 248, 2
1583, 1059, 2
1574, 1540, 2
1069, 328, 5
1068, 159, 2
1382, 600, 3
1203, 404, 2
224, 1467, 2
259, 1100, 2
1564, 1174, 5
810, 1591, 2
79, 519, 2
748, 1736, 3
394, 232, 2
155, 880, 2
443, 587, 2
1260, 1512, 2
778, 1482, 2
1174, 1796, 3
1618, 1219, 2
50, 1265, 2
1842, 790, 2
446, 1108, 7
1690, 208, 2
881, 1212, 3
41, 1272, 2
730, 512, 4
262, 106, 2
736, 1691, 2
1730, 1334, 2
1626, 155, 2
863, 1602, 2
66, 551, 2
456, 966, 2
1614, 1770, 2
1747, 920, 5
376, 697, 15
1381, 1638, 3
531, 0, 2
802, 939, 4
1591, 1339, 2
495, 90, 6
480, 387, 5
1178, 976, 5
360, 1719, 2
891, 1762, 2
1586, 1629, 2
175, 881, 2
1306, 358, 2
678, 920, 2
627, 604, 3
51, 1431, 2
224, 354, 2
480, 692, 4
824, 319, 3
1719, 1819, 2
826, 1020, 3
1544, 1182, 2
28, 1727, 2
495, 661, 2
158, 1866, 2
233, 778, 2
697, 376, 2
633, 668, 2
1808, 1831, 2
882, 882, 2
1340, 1468, 2
1167, 1167, 3
591, 1621, 2
507, 1336, 2
319, 1414, 3
378, 495, 2
244, 1830, 3
172, 659, 2
1100, 552, 3
350, 1182, 2
10, 39, 2
1256, 1402, 2
495, 1456, 3
454, 1016, 3
585, 1622, 4
354, 244, 10
1334, 1579, 2
354, 238, 2
319, 0, 27
498, 1539, 2
391, 461, 4
328, 1566, 2
447, 518, 2
1186, 605, 2
1139, 480, 2
1751, 711, 16
201, 495, 3
401, 401, 3
1150, 495, 2
1650, 1297, 4
302, 1671, 2
495, 1718, 3
191, 265, 3
55, 153, 3
1730, 801, 2
697, 319, 15
136, 442, 2
1053, 1040, 2
1732, 389, 2
1507, 1815, 2
1455, 824, 8
1444, 678, 2
175, 1830, 2
67, 1236, 2
1305, 1260, 2
1271, 1134, 2
1012, 1664, 2
226, 920, 2
82, 0, 3
741, 731, 2
1416, 480, 10
1757, 1080, 6
990, 802, 2
17, 481, 3
1711, 1733, 3
688, 1821, 2
1843, 495, 3
817, 224, 5
1637, 154, 2
1868, 1666, 4
1221, 1332, 2
1300, 1837, 4
1279, 1719, 2
1340, 1116, 4
920, 944, 5
480, 0, 3
1647, 833, 2
1580, 1108, 2
1623, 1260, 2
1, 154, 2
456, 401, 4
437, 823, 2
401, 732, 3
179, 456, 6
1686, 1288, 2
894, 1616, 2
1579, 1509, 2
239, 289, 2
319, 680, 4
1626, 1630, 2
710, 1260, 2
160, 160, 4
1802, 44, 2
1719, 1023, 2
1410, 424, 2
1441, 1818, 2
170, 554, 2
1581, 1816, 2
462, 38, 3
687, 1837, 2
1105, 190, 2
1365, 1416, 2
765, 534, 2
616, 1416, 2
456, 1837, 2
1241, 1618, 2
426, 992, 2
480, 812, 3
328, 1332, 5
1341, 175, 2
826, 242, 2
244, 819, 4
809, 1526, 2
1724, 135, 2
1760, 284, 2
406, 747, 2
1499, 315, 2
1561, 624, 2
1102, 495, 2
1683, 116, 2
383, 1059, 2
24, 1220, 2
320, 481, 2
87, 1212, 2
1818, 443, 2
1181, 1818, 3
16, 907, 3
597, 926, 3
1578, 1507, 2
364, 1030, 2
1756, 1150, 2
173, 172, 2
357, 920, 2
1016, 81, 7
1289, 332, 2
647, 1487, 6
479, 479, 2
1265, 113, 2
1285, 1670, 2
1383, 495, 3
67, 1597, 2
733, 797, 3
197, 317, 2
534, 881, 2
570, 1112, 4
1612, 77, 2
495, 152, 2
1622, 1137, 2
1762, 1012, 2
1506, 1611, 5
532, 1650, 2
881, 175, 2
367, 1654, 2
319, 398, 3
1126, 495, 11
1305, 676, 5
1035, 1769, 2
448, 59, 2
1018, 1545, 2
254, 337, 5
1830, 480, 2
838, 131, 2
1106, 1793, 2
1781, 1775, 2
1200, 1832, 3
1625, 1625, 2
851, 1358, 4
1176, 327, 2
1825, 346, 2
325, 1444, 2
1101, 1612, 2
1748, 1747, 2
1581, 1506, 2
1757, 1137, 2
1414, 751, 3
480, 99, 3
494, 286, 2
1284, 319, 3
247, 920, 2
1, 1826, 4
1604, 401, 3
229, 1011, 3
1546, 1298, 2
1009, 1298, 2
632, 811, 2
1416, 1116, 2
615, 1481, 6
447, 525, 3
313, 1395, 2
1499, 1184, 4
1209, 1068, 2
1493, 1837, 9
90, 596, 2
790, 723, 2
1623, 1176, 2
330, 1613, 2
748, 1548, 2
946, 1857, 3
1828, 43, 2
1318, 1465, 3
1618, 0, 10
79, 0, 2
1578, 117, 2
480, 1687, 5
1062, 68, 2
417, 1719, 3
209, 63, 3
495, 66, 2
819, 819, 3
655, 1622, 2
815, 1051, 2
1586, 1181, 2
549, 9, 3
1224, 1789, 3
1445, 480, 3
1416, 796, 3
1638, 562, 2
340, 269, 3
340, 891, 2
1742, 879, 3
1809, 696, 2
1818, 1340, 2
1012, 1614, 2
303, 761, 2
28, 1618, 3
824, 68, 2
643, 1181, 2
106, 1524, 3
1080, 150, 2
920, 387, 2
1023, 1731, 3
1116, 1018, 2
98, 481, 2
319, 625, 2
1399, 1245, 2
1176, 1288, 2
748, 1650, 2
1484, 1603, 5
1549, 454, 3
913, 1719, 3
1602, 117, 11
1240, 1181, 2
1045, 693, 3
1760, 1526, 2
1618, 1236, 2
453, 1158, 2
1760, 244, 2
224, 1830, 2
1785, 1618, 2
1177, 809, 2
1573, 319, 3
190, 1470, 2
142, 319, 3
644, 1615, 3
1623, 1381, 2
433, 975, 2
1730, 1053, 2
966, 1416, 2
297, 456, 2
1060, 30, 3
218, 1770, 2
1800, 1810, 2
748, 240, 2
1747, 1016, 2
884, 1345, 4
1429, 402, 2
1429, 692, 2
480, 1139, 2
1644, 1014, 2
1704, 1704, 4
1796, 52, 7
617, 1270, 2
244, 1307, 3
1124, 134, 2
1424, 815, 2
722, 1288, 2
171, 257, 2
86, 1679, 2
1360, 495, 2
1614, 1440, 2
472, 881, 15
1144, 1606, 2
1796, 1493, 10
558, 1726, 2
920, 1128, 62
1741, 1084, 2
672, 1518, 2
507, 1327, 2
762, 44, 2
1619, 24, 3
1830, 1591, 2
1012, 354, 2
1579, 1026, 2
575, 1174, 2
1779, 319, 3
1553, 1799, 2
1575, 495, 3
1062, 1062, 2
575, 170, 2
769, 66, 2
1369, 1006, 2
245, 905, 2
623, 447, 2
1241, 175, 2
693, 244, 2
881, 328, 2
1489, 1474, 2
1526, 1411, 2
1325, 1181, 3
1067, 175, 10
1508, 1059, 3
1620, 1210, 2
401, 1664, 3
1433, 617, 2
1626, 1733, 3
462, 21, 2
1009, 1422, 5
495, 1806, 3
1423, 126, 2
1707, 495, 13
920, 671, 2
627, 1369, 2
554, 537, 2
1634, 1865, 2
148, 220, 2
1260, 1059, 2
723, 1308, 3
1242, 1591, 4
251, 1326, 2
1837, 1556, 2
1230, 87, 2
132, 459, 2
862, 1747, 4
1140, 1174, 2
319, 561, 3
495, 0, 36
1733, 1579, 2
1596, 1730, 2
655, 878, 2
1030, 1850, 9
1719, 1616, 2
205, 319, 5
512, 1769, 2
123, 206, 4
374, 239, 4
463, 259, 2
635, 802, 2
1626, 1210, 2
917, 320, 4
12, 1387, 2
748, 1417, 2
785, 1506, 2
1618, 24, 40
577, 602, 3
1804, 782, 3
881, 820, 5
1542, 1474, 2
952, 1266, 2
1181, 972, 2
1012, 976, 7
1100, 1024, 2
753, 1779, 3
1168, 697, 2
1832, 1277, 2
962, 256, 2
1416, 1416, 9
456, 1331, 3
1597, 944, 2
1181, 1671, 2
238, 27, 2
654, 1797, 5
43, 563, 2
1023, 226, 2
1031, 1449, 8
284, 229, 2
1805, 1181, 3
50, 319, 6
976, 179, 2
1686, 1769, 2
354, 1664, 3
1785, 1298, 2
1059, 1618, 2
1062, 364, 2
1092, 319, 4
354, 211, 2
1525, 931, 2
1505, 1260, 2
491, 1171, 9
1366, 1229, 2
1002, 1719, 4
800, 1767, 9
1068, 735, 2
1434, 284, 3
1201, 552, 2
372, 244, 2
1777, 1591, 2
1616, 804, 2
829, 1800, 2
937, 101, 2
1820, 486, 4
251, 1806, 13
319, 176, 2
1551, 985, 2
1116, 1499, 3
340, 1008, 3
229, 472, 9
244, 1020, 2
1245, 1571, 3
1769, 244, 7
428, 459, 2
552, 224, 4
472, 365, 2
957, 96, 4
914, 487, 4
1298, 1348, 2
480, 998, 2
439, 456, 3
1662, 1547, 2
135, 480, 2
399, 1126, 7
1859, 1534, 2
401, 335, 2
932, 1489, 2
486, 1685, 5
1244, 1237, 3
90, 1116, 2
319, 1463, 2
1063, 822, 2
785, 1549, 3
1181, 17, 3
1504, 1105, 2
1391, 462, 2
374, 513, 2
1398, 951, 2
5, 343, 3
646, 8, 2
1700, 827, 3
1147, 148, 2
595, 1528, 2
707, 567, 5
480, 1105, 3
1268, 45, 2
495, 1118, 3
920, 1118, 3
202, 201, 3
1494, 1596, 2
1615, 738, 2
949, 1210, 2
1105, 314, 2
875, 865, 2
801, 1030, 2
1, 910, 4
1685, 1680, 5
131, 319, 3
354, 1315, 2
160, 1170, 2
1108, 685, 3
319, 656, 6
97, 749, 4
1105, 65, 2
1719, 357, 2
1116, 627, 3
1286, 1263, 4
414, 1522, 2
20, 1228, 2
456, 9, 3
456, 354, 4
537, 826, 2
1, 986, 3
1236, 1618, 2
1850, 1837, 2
1686, 286, 2
972, 945, 2
319, 1780, 2
495, 1651, 5
1119, 675, 3
602, 1602, 3
1181, 159, 2
807, 1262, 2
1830, 582, 11
1830, 741, 2
697, 986, 2
1295, 1451, 2
969, 1773, 3
81, 1050, 2
1241, 101, 2
1676, 616, 2
1517, 198, 2
481, 1161, 3
1694, 495, 3
1559, 312, 2
1410, 1719, 3
340, 784, 2
448, 842, 2
1591, 67, 6
475, 141, 4
1264, 942, 2
320, 1081, 8
737, 1089, 2
312, 1577, 2
1579, 1246, 2
1638, 1116, 2
790, 1236, 2
1021, 876, 2
61, 1105, 2
535, 1214, 2
402, 1562, 6
903, 1124, 3
1236, 601, 2
1492, 83, 2
364, 1728, 2
284, 1522, 2
495, 1022, 2
1719, 1789, 5
1504, 236, 4
557, 1239, 2
723, 666, 5
325, 521, 2
663, 1244, 2
166, 1384, 2
105, 1116, 2
319, 319, 8
319, 1499, 2
1190, 319, 3
495, 1719, 10
881, 978, 2
359, 363, 2
730, 819, 4
220, 1403, 2
515, 1718, 2
1074, 318, 2
623, 1381, 2
1288, 1128, 3
1049, 319, 6
60, 82, 21
599, 319, 14
843, 0, 2
1837, 1169, 2
480, 116, 2
882, 1127, 2
456, 1424, 2
732, 1556, 3
1646, 1715, 3
1223, 1648, 2
90, 1291, 2
1416, 693, 8
422, 426, 2
1761, 507, 3
1300, 9, 7
1638, 966, 2
611, 444, 2
1638, 1145, 2
354, 1323, 2
1409, 920, 2
81, 1782, 3
881, 66, 2
1630, 969, 2
1307, 916, 2
1176, 1660, 2
175, 931, 3
99, 1416, 2
545, 1769, 2
1174, 762, 2
1381, 1590, 2
1410, 1609, 2
1607, 1579, 7
1827, 495, 2
387, 324, 3
920, 1806, 2
831, 887, 2
1503, 1296, 2
1022, 1309, 2
1506, 545, 2
100, 1043, 2
422, 992, 3
581, 563, 3
1062, 123, 3
321, 244, 2
340, 1410, 21
1555, 1206, 2
21, 816, 2
480, 701, 2
1129, 761, 3
1399, 1328, 2
1686, 594, 6
301, 1020, 2
1219, 668, 2
1618, 1625, 2
1591, 1182, 2
1560, 1556, 2
262, 561, 2
1482, 480, 3
1148, 495, 9
759, 1092, 4
969, 1173, 5
151, 183, 2
1643, 1419, 3
1094, 982, 2
568, 1830, 2
1635, 1719, 2
347, 1614, 2
1167, 0, 2
485, 1762, 2
1290, 1804, 2
1072, 1228, 2
1526, 976, 2
1757, 1733, 2
1676, 800, 2
761, 331, 3
40, 0, 4
1722, 987, 2
693, 495, 4
480, 997, 2
1637, 0, 2
24, 723, 2
1275, 495, 4
1406, 976, 2
542, 821, 2
1570, 1105, 2
1688, 852, 2
319, 663, 2
405, 283, 2
1450, 319, 3
1073, 401, 2
480, 1260, 2
314, 1617, 2
509, 930, 2
244, 953, 2
432, 666, 2
1288, 1688, 3
1837, 1239, 2
1293, 0, 2
1051, 616, 2
1307, 1760, 2
1578, 701, 2
743, 1533, 4
374, 319, 2
1488, 765, 2
1241, 730, 4
1600, 1719, 4
859, 580, 3
1818, 1514, 2
480, 693, 6
1110, 319, 10
1285, 458, 2
1719, 228, 4
355, 972, 2
1103, 261, 3
1760, 664, 5
883, 1739, 5
724, 1845, 2
1298, 723, 2
1636, 1856, 2
319, 1220, 2
1276, 1275, 4
1019, 354, 5
1095, 1323, 4
748, 399, 2
476, 1415, 3
881, 183, 2
1720, 1147, 2
1832, 685, 3
336, 1367, 2
242, 1808, 2
244, 320, 3
447, 664, 2
881, 1062, 3
319, 1741, 2
163, 1864, 2
748, 1653, 2
1262, 224, 2
1445, 1777, 2
436, 693, 3
1, 683, 2
33, 910, 2
746, 1560, 2
334, 1347, 2
865, 855, 3
443, 645, 2
1017, 21, 3
276, 143, 2
690, 1027, 2
132, 0, 2
830, 364, 2
1437, 116, 2
920, 66, 5
1416, 1073, 2
54, 854, 2
1105, 209, 2
1624, 1198, 2
1381, 1181, 3
495, 693, 2
228, 1395, 2
1498, 704, 2
710, 1380, 3
1526, 168, 2
1330, 401, 3
342, 1108, 2
748, 16, 2
927, 116, 2
495, 55, 3
495, 928, 2
1563, 1638, 2
604, 1181, 2
723, 1618, 4
1648, 1792, 2
480, 594, 4
432, 104, 3
1116, 1095, 4
920, 459, 14
645, 1822, 4
244, 1688, 2
75, 1818, 2
1586, 116, 3
250, 902, 3
504, 515, 2
544, 274, 2
1437, 969, 2
160, 1416, 3
1609, 1105, 2
495, 475, 4
1137, 693, 2
1837, 1851, 2
1030, 925, 2
495, 300, 2
155, 551, 2
1, 121, 3
1623, 800, 9
540, 1013, 2
621, 1274, 2
638, 634, 4
1659, 1591, 2
639, 319, 6
951, 1818, 9
709, 878, 2
1682, 1020, 2
972, 912, 2
92, 454, 2
1457, 826, 3
17, 1730, 2
1105, 159, 2
1589, 650, 3
507, 639, 2
505, 387, 3
253, 255, 2
354, 462, 3
24, 34, 2
1219, 630, 2
1495, 802, 2
696, 1499, 4
869, 802, 2
297, 649, 2
319, 238, 2
1845, 495, 2
1395, 1058, 4
1758, 1618, 2
1214, 1398, 2
1655, 850, 3
1568, 919, 2
96, 786, 4
256, 103, 2
881, 68, 3
333, 826, 2
1576, 244, 2
81, 862, 4
244, 785, 2
1679, 920, 2
1429, 1067, 2
792, 281, 2
1195, 159, 2
741, 566, 2
322, 920, 2
1664, 401, 6
751, 319, 4
480, 1062, 3
660, 687, 2
826, 966, 2
566, 1495, 2
1684, 1600, 2
82, 1023, 3
1020, 284, 2
34, 1248, 2
903, 1852, 3
462, 1673, 2
881, 67, 2
1550, 645, 4
551, 803, 2
599, 1069, 5
1542, 1579, 2
370, 319, 5
319, 1327, 6
1434, 303, 2
1584, 577, 3
1181, 589, 2
1755, 379, 2
723, 1236, 4
1416, 1051, 6
65, 1289, 2
818, 843, 2
179, 480, 2
1091, 920, 2
534, 1062, 2
1416, 160, 2
1671, 302, 2
364, 982, 2
1, 661, 3
1215, 1584, 2
125, 1021, 2
1412, 444, 2
788, 495, 3
244, 826, 3
1357, 1359, 2
1249, 1322, 2
1665, 920, 2
1074, 398, 2
1506, 645, 3
1307, 445, 2
1406, 1152, 2
1332, 1667, 3
252, 1694, 2
472, 534, 2
456, 1515, 3
818, 74, 2
747, 1610, 2
116, 693, 2
329, 427, 2
1362, 1191, 2
1719, 300, 13
1298, 1830, 2
257, 103, 2
1686, 1210, 2
49, 320, 4
7, 244, 2
1623, 665, 2
313, 920, 2
1626, 1171, 3
952, 915, 6
1638, 350, 2
412, 1587, 2
1733, 1104, 3
748, 337, 3
394, 818, 2
1269, 931, 2
1020, 931, 2
67, 645, 3
1260, 1602, 2
576, 1181, 4
307, 1399, 2
899, 1012, 2
747, 676, 2
1302, 184, 2
837, 1755, 2
1719, 950, 4
900, 110, 3
444, 151, 12
224, 1591, 3
467, 1830, 4
319, 985, 8
649, 1151, 2
826, 462, 2
160, 9, 3
1490, 476, 5
1023, 1719, 2
1458, 1181, 2
1427, 521, 3
619, 468, 6
920, 570, 2
1250, 1688, 2
627, 610, 2
1479, 249, 2
722, 67, 2
1796, 1300, 8
1570, 666, 2
459, 326, 2
991, 1485, 4
440, 608, 3
439, 457, 2
1265, 1507, 2
966, 903, 2
1674, 160, 6
1676, 1282, 2
1257, 1221, 2
1496, 420, 4
910, 910, 4
1260, 1599, 2
354, 284, 6
904, 723, 2
1, 728, 2
401, 1261, 3
1081, 1604, 11
503, 1591, 3
1019, 1353, 3
1591, 1830, 4
235, 1087, 2
459, 920, 10
760, 495, 4
1236, 1245, 3
1053, 319, 2
495, 853, 3
70, 480, 3
244, 1591, 5
970, 495, 2
930, 1012, 2
1247, 1578, 13
784, 90, 3
1533, 448, 4
1052, 1144, 2
319, 946, 2
1474, 1298, 2
909, 340, 2
588, 374, 2
1025, 340, 2
232, 574, 2
1, 1820, 3
928, 230, 2
1718, 704, 2
1026, 1072, 2
1593, 118, 2
976, 401, 11
9, 1720, 6
280, 1784, 2
812, 832, 2
209, 627, 3
1419, 1019, 3
676, 459, 3
1629, 338, 2
1051, 868, 2
911, 1381, 2
1016, 1839, 3
787, 1265, 2
6, 340, 2
124, 203, 2
1201, 1813, 3
906, 920, 3
286, 151, 2
409, 1590, 2
982, 914, 2
748, 259, 2
174, 474, 2
752, 1450, 3
1297, 761, 4
392, 389, 4
1030, 656, 4
1445, 1160, 2
1391, 354, 2
1264, 1416, 2
38, 1434, 2
645, 1168, 3
1709, 673, 2
1084, 1538, 2
1440, 1072, 2
966, 297, 2
456, 1794, 3
929, 659, 2
340, 515, 4
474, 18, 2
26, 323, 2
748, 706, 3
357, 421, 2
515, 1707, 9
326, 761, 3
1603, 1744, 8
1618, 969, 3
1829, 1529, 2
789, 1128, 2
1571, 1785, 3
1059, 1327, 2
1602, 480, 7
319, 1113, 2
183, 1319, 2
748, 695, 2
238, 1326, 3
456, 480, 15
340, 268, 3
152, 399, 5
1233, 1777, 2
1059, 903, 2
1287, 1153, 4
354, 160, 3
1489, 1068, 2
340, 1444, 3
645, 1170, 2
1, 152, 2
844, 207, 2
941, 132, 3
497, 497, 2
973, 696, 2
1241, 210, 2
1618, 985, 3
1506, 1631, 2
126, 238, 2
1011, 499, 3
126, 244, 4
748, 516, 3
1691, 1393, 4
1182, 1852, 2
1059, 1785, 3
1840, 1474, 2
473, 1787, 3
1364, 1182, 3
189, 715, 2
1390, 904, 10
1660, 515, 2
495, 638, 2
1784, 756, 2
1618, 405, 2
495, 1551, 2
944, 209, 2
1792, 307, 2
449, 1586, 6
495, 805, 2
685, 1108, 3
566, 0, 5
1837, 456, 2
1866, 258, 3
432, 817, 2
1260, 1260, 2
495, 1826, 2
1628, 1416, 3
1009, 1009, 4
159, 1446, 2
1703, 495, 2
708, 35, 2
1676, 581, 2
986, 706, 5
1327, 1352, 2
1247, 476, 6
1651, 1453, 2
1242, 319, 6
121, 516, 6
1068, 1830, 2
874, 799, 2
522, 339, 2
1120, 969, 2
1280, 1441, 2
